68,15,37,19,01:49.8,109825
68,15,38,18,02:35.8,155785
68,17,1,12,01:59.8,119762
68,17,2,12,01:50.6,110562
68,17,3,12,01:49.6,109570
68,17,4,12,01:48.8,108804
68,17,5,12,01:49.1,109085
68,17,6,12,01:49.1,109055
68,17,7,11,01:48.5,108512
68,17,8,11,01:48.2,108176
68,17,9,10,01:48.3,108274
68,17,10,10,01:47.0,107036
68,17,11,10,01:47.3,107300
68,17,12,10,01:47.9,107892
68,17,13,9,01:47.5,107457
68,17,14,9,01:46.9,106922
68,17,15,9,01:46.5,106545
68,17,16,8,01:46.4,106373
68,17,17,8,01:47.0,106964
68,17,18,6,01:46.2,106214
68,17,19,5,01:45.5,105490
68,17,20,5,01:45.0,104970
68,17,21,5,01:48.3,108258
68,17,22,12,02:06.2,126152
68,17,23,12,01:45.0,104978
68,17,24,11,01:44.6,104587
68,17,25,10,01:45.2,105209
68,17,26,10,01:43.9,103901
68,17,27,10,01:44.0,104000
68,17,28,10,01:44.6,104569
68,17,29,10,01:43.1,103062
68,17,30,8,01:43.1,103099
68,17,31,8,01:44.8,104811
68,17,32,8,01:42.2,102215
68,17,33,8,01:42.0,102021
68,17,34,8,01:57.9,117933
68,17,35,10,02:17.1,137087
68,17,36,10,01:45.2,105208
68,17,37,10,01:45.9,105934
68,17,38,10,01:43.2,103207
68,17,39,10,01:42.4,102379
68,17,40,10,01:44.7,104687
68,17,41,10,01:41.0,100989
68,17,42,10,01:42.7,102707
68,17,43,10,01:40.1,100118
68,17,44,10,01:39.9,99907
68,17,45,9,01:39.9,99932
68,17,46,9,01:41.8,101776
68,17,47,9,01:40.3,100336
68,17,48,8,01:41.2,101221
68,17,49,8,01:42.3,102285
68,17,50,8,01:40.8,100764
68,17,51,8,01:40.4,100419
68,17,52,8,01:41.2,101242
68,17,53,8,01:41.2,101248
68,17,54,8,01:45.1,105132
68,17,55,8,01:49.1,109118
68,17,56,8,01:50.9,110881
68,3,1,13,02:01.5,121522
68,3,2,13,01:50.3,110252
68,3,3,13,01:49.5,109486
68,3,4,14,01:49.7,109654
68,3,5,14,01:49.1,109080
68,3,6,14,01:48.6,108599
68,3,7,14,01:49.1,109115
68,3,8,14,01:49.4,109359
68,3,9,14,01:49.6,109612
68,3,10,14,01:49.6,109612
68,3,11,15,01:50.3,110284
68,3,12,15,01:49.2,109155
68,3,13,15,01:49.9,109936
68,3,14,15,01:49.0,108989
68,3,15,15,01:48.2,108183
68,3,16,15,01:47.3,107276
68,3,17,15,01:47.0,107031
68,3,18,15,01:46.9,106913
68,3,19,14,01:46.8,106763
68,3,20,15,01:51.1,111143
68,3,21,18,02:11.2,131195
68,3,22,19,01:48.7,108680
68,3,23,18,01:47.6,107579
68,3,24,18,01:47.0,107028
68,3,25,16,01:47.3,107336
68,3,26,14,01:47.3,107293
68,3,27,14,01:46.1,106059
68,3,28,14,01:45.7,105706
68,3,29,14,01:44.7,104728
68,3,30,14,01:45.2,105182
68,3,31,13,01:45.7,105704
68,3,32,13,01:47.9,107944
68,3,33,16,02:10.9,130924
68,3,34,15,01:43.4,103420
68,3,35,15,01:44.2,104235
68,3,36,15,01:42.3,102258
68,3,37,15,01:41.6,101559
68,3,38,14,01:42.4,102364
68,3,39,13,01:43.8,103847
68,3,40,13,01:40.9,100920
68,3,41,12,01:41.3,101333
68,3,42,12,01:40.5,100549
68,3,43,12,01:41.7,101698
68,3,44,12,01:42.8,102802
68,3,45,11,01:41.3,101346
68,3,46,11,01:43.4,103391
68,3,47,11,01:44.2,104200
68,3,48,11,01:42.2,102205
68,3,49,11,01:40.8,100771
68,3,50,11,01:41.8,101830
68,3,51,11,01:40.5,100549
68,3,52,11,01:40.5,100471
68,3,53,11,01:41.1,101075
68,3,54,11,01:48.6,108614
68,3,55,11,01:56.7,116730
68,22,1,5,01:54.1,114149
68,22,2,5,01:48.0,107980
68,22,3,5,01:47.2,107173
68,22,4,5,01:47.2,107181
68,22,5,5,01:47.4,107448
68,22,6,5,01:46.9,106914
68,22,7,5,01:46.9,106872
68,22,8,6,01:47.7,107698
68,22,9,6,01:47.4,107445
68,22,10,6,01:47.0,106952
68,22,11,6,01:46.8,106756
68,22,12,6,01:46.6,106563
68,22,13,6,01:46.7,106733
68,22,14,6,01:46.0,105996
68,22,15,5,01:46.1,106105
68,22,16,5,01:45.7,105689
68,22,17,4,01:50.2,110195
68,22,18,7,02:09.0,129014
68,22,19,6,01:46.4,106371
68,22,20,6,01:45.9,105947
68,22,21,6,01:45.6,105598
68,22,22,6,01:45.7,105690
68,22,23,6,01:45.1,105067
68,22,24,6,01:44.3,104267
68,22,25,5,01:44.6,104551
68,22,26,4,01:44.0,103976
68,22,27,4,01:44.2,104181
68,22,28,4,01:45.7,105689
68,22,29,4,01:46.0,106006
68,22,30,4,01:45.7,105739
68,22,31,4,01:42.5,102459
68,22,32,4,01:42.5,102465
68,22,33,4,01:42.5,102545
68,22,34,4,01:43.2,103204
68,22,35,4,01:42.3,102337
68,22,36,3,01:42.9,102908
68,22,37,4,01:47.4,107424
68,22,38,5,02:11.4,131419
68,22,39,5,01:43.3,103292
68,22,40,5,01:43.8,103778
68,22,41,5,01:42.0,101977
68,22,42,5,01:44.5,104479
68,22,43,5,01:41.0,101017
68,22,44,5,01:40.8,100806
68,22,45,5,01:41.0,100964
68,22,46,5,01:40.6,100592
68,22,47,5,01:40.7,100741
68,22,48,5,01:40.2,100184
68,22,49,5,01:41.4,101387
68,22,50,5,01:39.9,99867
68,22,51,5,01:39.9,99851
68,22,52,5,01:39.7,99749
68,22,53,5,01:39.8,99758
68,22,54,5,01:45.1,105141
68,22,55,5,01:49.8,109848
68,22,56,6,02:03.7,123741
68,18,1,4,01:53.0,112988
68,18,2,4,01:47.9,107867
68,18,3,4,01:46.2,106246
68,18,4,4,01:46.1,106118
68,18,5,4,01:46.3,106275
68,18,6,4,01:46.1,106100
68,18,7,4,01:46.1,106120
68,18,8,4,01:46.0,106042
68,18,9,4,01:46.3,106297
68,18,10,4,01:46.6,106622
68,18,11,4,01:47.1,107146
68,18,12,4,01:47.3,107282
68,18,13,5,01:48.3,108324
68,18,14,5,01:48.3,108313
68,18,15,7,01:53.3,113326
68,18,16,9,02:08.3,128274
68,18,17,9,01:47.8,107842
68,18,18,10,01:49.6,109637
68,18,19,9,01:47.8,107819
68,18,20,10,01:47.5,107540
68,18,21,10,01:47.5,107453
68,18,22,9,01:46.9,106918
68,18,23,9,01:46.7,106691
68,18,24,9,01:46.5,106468
68,18,25,9,01:47.1,107108
68,18,26,9,01:45.3,105299
68,18,27,9,01:44.8,104804
68,18,28,9,01:43.8,103798
68,18,29,9,01:43.0,102964
68,18,30,7,01:43.3,103258
68,18,31,7,01:42.4,102400
68,18,32,7,01:42.1,102099
68,18,33,7,01:42.0,101995
68,18,34,7,01:46.5,106468
68,18,35,8,02:12.2,132235
68,18,36,8,01:42.9,102934
68,18,37,7,01:45.4,105444
68,18,38,7,01:41.7,101714
68,18,39,7,01:42.4,102386
68,18,40,6,01:40.9,100945
68,18,41,6,01:42.0,102027
68,18,42,6,01:40.0,99988
68,18,43,6,01:39.3,99309
68,18,44,6,01:40.0,99985
68,18,45,6,01:40.6,100622
68,18,46,6,01:40.4,100425
68,18,47,6,01:40.8,100814
68,18,48,6,01:40.4,100444
68,18,49,7,01:45.0,104950
68,18,50,7,01:39.5,99519
68,18,51,7,01:39.2,99206
68,18,52,7,01:39.8,99803
68,18,53,7,01:39.8,99783
68,18,54,6,01:42.4,102356
68,18,55,6,01:50.1,110091
68,18,56,4,01:55.9,115922
68,14,1,11,01:59.0,118965
68,14,2,11,01:50.7,110662
68,14,3,11,01:49.5,109484
68,14,4,11,01:48.9,108932
68,14,5,11,01:49.1,109131
68,14,6,11,01:49.2,109205
68,14,7,12,01:50.1,110061
68,14,8,13,01:50.0,110043
68,14,9,13,01:49.7,109707
68,14,10,13,01:50.0,110037
68,14,11,13,01:49.5,109521
68,14,12,14,01:49.8,109782
68,14,13,14,01:49.9,109898
68,14,14,14,01:48.7,108650
68,14,15,14,01:48.1,108074
68,14,16,14,01:47.3,107290
68,14,17,14,01:47.0,106965
68,14,18,14,01:46.6,106576
68,14,19,12,01:46.9,106863
68,14,20,12,01:45.4,105355
68,14,21,12,01:45.0,105004
68,14,22,11,01:44.2,104247
68,14,23,11,01:44.1,104055
68,14,24,10,01:46.2,106213
68,14,25,8,01:45.8,105798
68,14,26,8,01:42.8,102787
68,14,27,8,01:42.8,102771
68,14,28,8,01:42.3,102285
68,14,29,8,01:47.1,107126
68,14,30,11,02:07.0,126972
68,14,31,11,01:42.9,102944
68,14,32,10,01:44.1,104139
68,14,33,10,01:42.9,102865
68,14,34,10,01:42.4,102428
68,14,35,7,01:42.0,102033
68,14,36,7,01:43.5,103528
68,14,37,6,01:42.7,102675
68,14,38,6,01:42.6,102646
68,14,39,6,01:47.2,107158
68,14,40,8,02:07.6,127574
68,14,41,8,01:42.2,102203
68,14,42,8,01:41.0,100983
68,14,43,8,01:41.5,101536
68,14,44,8,01:40.9,100863
68,14,45,8,01:42.9,102877
68,14,46,8,01:40.9,100939
68,14,47,8,01:43.0,103021
68,14,48,9,01:44.9,104933
68,14,49,9,01:41.2,101207
68,14,50,9,01:41.1,101139
68,14,51,9,01:41.5,101514
68,14,52,9,01:40.5,100549
68,14,53,9,01:42.2,102244
68,14,54,9,01:45.1,105093
68,14,55,9,01:47.7,107739
68,14,56,9,01:49.3,109254
68,38,1,20,02:05.4,125378
68,38,2,22,02:14.5,134478
68,38,3,22,01:47.3,107250
68,38,4,22,01:47.1,107120
68,38,5,22,01:47.3,107337
68,38,6,22,01:47.7,107673
68,38,7,22,01:48.2,108167
68,38,8,21,01:49.2,109153
68,38,9,21,01:48.3,108254
68,38,10,20,01:49.9,109912
68,38,11,20,01:47.9,107936
68,38,12,19,01:48.7,108712
68,38,13,18,01:48.4,108405
68,38,14,18,01:47.6,107593
68,38,15,18,01:47.3,107258
68,38,16,18,01:46.8,106821
68,38,17,18,01:46.4,106406
68,38,18,18,01:45.9,105928
68,38,19,17,01:45.1,105149
68,38,20,16,01:45.4,105411
68,38,21,15,01:45.2,105235
68,38,22,15,01:44.2,104174
68,38,23,15,01:44.6,104636
68,38,24,14,01:44.1,104051
68,38,25,11,01:43.9,103875
68,38,26,11,01:42.9,102901
68,38,27,11,01:43.2,103159
68,38,28,11,01:48.8,108837
68,38,29,12,02:08.0,128040
68,38,30,12,01:47.2,107195
68,38,31,12,01:47.3,107292
68,38,32,11,01:47.7,107727
68,38,33,11,01:46.1,106101
68,38,34,11,01:46.6,106579
68,38,35,11,01:47.9,107915
68,38,36,11,01:44.0,104027
68,38,37,11,01:49.4,109360
68,38,38,15,02:12.4,132404
68,38,39,14,01:45.9,105868
68,38,40,14,01:43.3,103286
68,38,41,13,01:41.3,101302
68,38,42,13,01:40.9,100893
68,38,43,13,01:40.3,100267
68,38,44,13,01:40.3,100320
68,38,45,12,01:40.0,99963
68,38,46,12,01:40.2,100229
68,38,47,12,01:43.1,103117
68,38,48,13,01:44.0,103981
68,38,49,12,01:40.6,100597
68,38,50,12,01:40.0,100022
68,38,51,12,01:40.4,100434
68,38,52,12,01:39.8,99801
68,38,53,12,01:41.0,100963
68,38,54,12,01:54.8,114809
68,38,55,12,02:00.8,120764
68,2,1,9,01:57.9,117927
68,2,2,9,01:49.6,109599
68,2,3,9,01:48.3,108263
68,2,4,9,01:48.2,108199
68,2,5,9,01:48.5,108535
68,2,6,9,01:48.2,108203
68,2,7,9,01:48.5,108537
68,2,8,8,01:48.3,108278
68,2,9,8,01:47.0,106962
68,2,10,8,01:47.5,107520
68,2,11,8,01:47.5,107509
68,2,12,8,01:47.5,107478
68,2,13,8,01:47.5,107542
68,2,14,8,01:47.4,107369
68,2,15,8,01:47.0,106983
68,2,16,7,01:46.4,106416
68,2,17,7,01:46.2,106220
68,2,18,5,01:45.9,105924
68,2,19,4,01:45.5,105512
68,2,20,4,01:45.4,105388
68,2,21,4,01:44.9,104901
68,2,22,4,01:44.2,104242
68,2,23,4,01:43.3,103279
68,2,24,4,01:42.6,102602
68,2,25,4,01:48.9,108895
68,2,26,6,02:04.2,124158
68,2,27,6,01:43.7,103727
68,2,28,6,01:42.7,102740
68,2,29,6,01:44.8,104825
68,2,30,5,01:43.9,103935
68,2,31,5,01:42.2,102221
68,2,32,5,01:42.1,102059
68,2,33,5,01:42.0,101981
68,2,34,5,01:43.3,103335
68,2,35,5,01:42.1,102071
68,2,36,4,01:42.8,102818
68,2,37,3,01:43.1,103120
68,2,38,3,01:41.2,101219
68,2,39,3,01:45.8,105799
68,2,40,3,01:46.9,106932
68,2,41,4,02:06.6,126608
68,2,42,4,01:42.3,102266
68,2,43,4,01:41.5,101534
68,2,44,4,01:42.4,102419
68,2,45,4,01:41.4,101409
68,2,46,4,01:41.0,100957
68,2,47,4,01:40.8,100822
68,2,48,4,01:40.6,100567
68,2,49,4,01:39.7,99678
68,2,50,4,01:39.5,99524
68,2,51,4,01:39.5,99504
68,2,52,4,01:39.3,99279
68,2,53,4,01:39.2,99164
68,2,54,4,01:46.4,106417
68,2,55,4,01:53.5,113495
68,2,56,7,02:17.9,137860
68,9,1,17,02:04.1,124082
68,9,2,15,01:49.6,109645
68,9,3,14,01:48.7,108740
68,9,4,13,01:47.9,107936
68,9,5,13,01:48.1,108102
68,9,6,13,01:49.0,108979
68,9,7,13,01:49.2,109244
68,9,8,12,01:49.2,109160
68,9,9,12,01:47.9,107923
68,9,10,12,01:48.5,108497
68,9,11,12,01:48.7,108713
68,9,12,11,01:48.6,108581
68,9,13,11,01:46.5,106539
68,9,14,11,01:46.3,106343
68,9,15,10,01:47.4,107367
68,9,16,10,01:45.9,105892
68,9,17,10,01:45.9,105928
68,9,18,9,01:46.7,106707
68,9,19,8,01:46.3,106291
68,9,20,7,01:46.3,106280
68,9,21,7,01:44.2,104223
68,9,22,5,01:44.1,104065
68,9,23,5,01:42.1,102072
68,9,24,5,01:47.1,107057
68,9,25,17,02:50.7,170744
68,9,26,18,02:09.1,129111
68,9,27,17,01:43.3,103304
68,9,28,16,01:43.3,103265
68,9,29,16,01:43.5,103499
68,9,30,16,01:43.1,103148
68,9,31,16,01:43.6,103563
68,9,32,16,01:43.9,103916
68,9,33,14,01:43.4,103354
68,9,34,13,01:43.9,103854
68,9,35,13,01:42.4,102389
68,9,36,13,01:42.6,102579
68,9,37,13,01:43.0,102973
68,9,38,12,01:43.8,103824
68,9,39,12,01:43.6,103636
68,9,40,12,01:48.0,107955
68,9,41,15,02:07.3,127265
68,9,42,15,01:43.9,103934
68,9,43,15,01:41.2,101249
68,9,44,15,01:40.5,100508
68,9,45,14,01:40.5,100465
68,9,46,14,01:42.5,102467
68,9,47,14,01:40.6,100609
68,9,48,14,01:40.4,100404
68,9,49,13,01:40.5,100522
68,9,50,13,01:42.2,102169
68,9,51,13,01:40.2,100193
68,9,52,13,01:40.9,100904
68,9,53,13,01:41.4,101431
68,9,54,13,01:52.6,112634
68,9,55,13,02:04.0,123976
68,33,1,21,02:06.7,126722
68,33,2,20,01:53.7,113704
68,33,3,20,01:52.0,111982
68,33,4,20,01:51.1,111147
68,33,5,20,01:50.5,110527
68,33,6,20,01:50.0,110036
68,33,7,20,01:50.0,110029
68,33,8,20,01:50.3,110323
68,33,9,20,01:50.0,109969
68,33,10,21,01:50.4,110428
68,33,11,21,01:50.3,110298
68,33,12,21,01:49.5,109500
68,33,13,21,01:49.4,109372
68,33,14,21,01:49.7,109733
68,33,15,21,01:49.0,109043
68,33,16,21,01:48.8,108813
68,33,17,21,01:49.0,109021
68,33,18,20,01:48.9,108912
68,33,19,19,01:48.7,108700
68,33,20,19,01:47.1,107117
68,33,21,19,01:48.2,108226
68,33,22,18,01:47.8,107812
68,33,23,19,01:50.2,110230
68,33,24,20,02:13.8,133822
68,33,25,19,01:51.0,111038
68,33,26,19,01:50.5,110545
68,33,27,19,01:51.6,111626
68,33,28,19,01:51.3,111281
68,33,29,18,01:49.7,109709
68,33,30,18,01:49.9,109927
68,33,31,18,01:47.4,107410
68,33,32,18,01:46.0,106042
68,33,33,18,01:46.1,106055
68,33,34,18,01:45.4,105379
68,33,35,18,01:45.4,105356
68,33,36,17,01:45.4,105448
68,33,37,18,01:49.5,109506
68,27,1,22,02:07.0,126961
68,27,2,21,01:54.3,114293
68,27,3,21,01:51.9,111860
68,27,4,21,01:51.2,111234
68,27,5,21,01:50.9,110852
68,27,6,21,01:50.6,110610
68,27,7,21,01:51.0,111007
68,27,8,22,01:50.6,110590
68,27,9,22,01:50.4,110370
68,27,10,22,01:51.0,110979
68,27,11,22,01:50.5,110534
68,27,12,22,01:51.0,110976
68,27,13,22,01:49.9,109936
68,27,14,22,01:50.4,110358
68,27,15,22,01:50.0,110013
68,27,16,22,01:50.8,110767
68,27,17,22,01:49.5,109470
68,27,18,22,01:49.0,109011
68,27,19,20,01:49.4,109402
68,27,20,20,01:49.2,109207
68,27,21,20,01:50.7,110660
68,27,22,20,01:50.3,110332
68,27,23,20,01:47.7,107674
68,27,24,19,01:57.5,117531
68,27,25,20,01:52.1,112084
68,27,26,20,02:47.9,167934
68,27,27,20,02:18.8,138787
68,27,28,20,01:49.7,109695
68,27,29,20,01:48.6,108634
68,27,30,20,01:47.5,107544
68,27,31,20,01:47.4,107389
68,27,32,20,01:49.8,109830
68,27,33,20,01:50.3,110251
68,27,34,20,01:45.7,105733
68,27,35,20,01:44.6,104604
68,27,36,20,01:44.2,104191
68,27,37,20,01:48.8,108773
68,27,38,19,02:17.9,137880
68,27,39,18,01:48.7,108709
68,27,40,18,01:50.8,110808
68,27,41,18,01:49.0,109001
68,27,42,18,01:44.5,104471
68,27,43,18,01:50.2,110206
68,27,44,18,01:45.2,105207
68,27,45,17,01:46.2,106189
68,27,46,17,01:49.0,108974
68,27,47,17,01:42.6,102642
68,27,48,17,01:46.1,106062
68,27,49,17,01:43.6,103567
68,27,50,16,01:41.5,101483
68,27,51,16,01:45.8,105824
68,27,52,16,01:52.4,112446
68,27,53,16,02:06.5,126513
68,24,1,10,01:58.5,118516
68,24,2,10,01:50.1,110139
68,24,3,10,01:49.2,109243
68,24,4,10,01:48.9,108912
68,24,5,10,01:48.9,108881
68,24,6,10,01:49.2,109182
68,24,7,10,01:49.0,109038
68,24,8,10,01:49.2,109236
68,24,9,11,01:50.0,109976
68,24,10,11,01:48.7,108723
68,24,11,11,01:48.9,108863
68,24,12,12,01:49.7,109666
68,24,13,12,01:48.9,108913
68,24,14,13,01:49.3,109316
68,24,15,13,01:48.8,108754
68,24,16,13,01:48.4,108355
68,24,17,13,01:48.0,108023
68,24,18,13,01:47.9,107949
68,24,19,13,01:48.7,108732
68,24,20,17,01:54.7,114723
68,24,21,16,01:47.4,107404
68,24,22,16,01:45.7,105674
68,24,23,16,01:45.5,105504
68,24,24,16,01:45.3,105281
68,24,25,13,01:44.6,104649
68,24,26,12,01:44.3,104273
68,24,27,12,01:44.6,104583
68,24,28,12,01:43.3,103333
68,24,29,11,01:43.7,103703
68,24,30,9,01:43.5,103455
68,24,31,10,01:48.6,108592
68,24,32,12,02:13.6,133637
68,24,33,12,01:48.1,108075
68,24,34,12,01:46.0,105957
68,24,35,12,01:47.7,107653
68,24,36,12,01:50.9,110899
68,24,37,12,01:45.4,105438
68,24,38,11,01:44.4,104357
68,24,39,11,01:43.4,103376
68,24,40,11,01:43.0,102963
68,24,41,11,01:42.6,102605
68,24,42,11,01:42.2,102157
68,24,43,11,01:41.9,101931
68,24,44,11,01:42.8,102832
68,24,45,10,01:43.5,103511
68,24,46,10,01:43.2,103188
68,24,47,10,01:42.0,101952
68,24,48,10,01:42.6,102584
68,24,49,10,01:42.5,102506
68,24,50,10,01:41.9,101873
68,24,51,10,01:43.2,103176
68,24,52,10,01:42.5,102490
68,24,53,10,01:41.7,101710
68,24,54,10,01:50.1,110110
68,24,55,10,01:55.8,115797
68,26,1,8,01:57.2,117172
68,26,2,8,01:49.2,109227
68,26,3,8,01:48.7,108684
68,26,4,8,01:48.4,108380
68,26,5,8,01:48.4,108384
68,26,6,8,01:48.4,108365
68,26,7,8,01:48.4,108355
68,26,8,9,01:50.1,110106
68,26,9,9,01:48.9,108900
68,26,10,9,01:48.7,108675
68,26,11,9,01:48.6,108558
68,26,12,9,01:48.5,108495
68,26,13,10,01:50.0,109971
68,26,14,10,01:48.7,108668
68,26,15,11,01:48.6,108630
68,26,16,11,01:48.3,108256
68,26,17,11,01:47.9,107929
68,26,18,12,01:48.9,108898
68,26,19,11,01:46.8,106840
68,26,20,11,01:46.5,106480
68,26,21,11,01:47.0,107033
68,26,22,10,01:45.9,105889
68,26,23,10,01:46.2,106156
68,26,24,12,01:51.0,110977
68,26,25,14,02:08.6,128617
68,26,26,13,01:47.6,107581
68,26,27,13,01:48.5,108547
68,26,28,13,01:49.1,109134
68,26,29,13,01:49.5,109515
68,26,30,13,01:48.6,108630
68,26,31,14,01:49.9,109852
68,26,32,14,01:48.6,108573
68,26,33,15,01:54.7,114723
68,26,34,17,02:22.3,142302
68,26,35,17,01:52.3,112279
68,26,36,18,01:48.5,108533
68,26,37,17,01:45.0,105030
68,26,38,17,01:47.2,107245
68,26,39,17,01:44.1,104068
68,26,40,17,01:42.7,102713
68,26,41,17,01:44.7,104721
68,26,42,17,01:42.4,102394
68,26,43,17,01:41.3,101317
68,26,44,17,01:40.8,100841
68,26,45,16,01:42.3,102348
68,26,46,16,01:40.6,100551
68,26,47,16,01:40.3,100334
68,26,48,16,01:40.1,100085
68,26,49,16,01:39.7,99681
68,26,50,15,01:40.0,99987
68,26,51,15,01:39.9,99852
68,26,52,15,01:56.3,116311
68,26,53,15,01:45.8,105802
68,26,54,15,01:48.9,108891
68,26,55,15,01:53.9,113873
68,11,1,19,02:05.3,125303
68,11,2,19,01:53.9,113882
68,11,3,19,01:51.9,111929
68,11,4,19,01:50.4,110449
68,11,5,19,01:50.4,110403
68,11,6,19,01:49.9,109948
68,11,7,19,01:49.8,109840
68,11,8,19,01:49.8,109759
68,11,9,19,01:50.4,110422
68,11,10,19,01:49.6,109611
68,11,11,19,01:49.8,109805
68,11,12,20,01:51.6,111636
68,11,13,20,01:49.5,109512
68,11,14,20,01:49.6,109637
68,11,15,20,01:49.7,109713
68,11,16,20,01:49.0,109044
68,11,17,20,01:48.8,108795
68,11,18,19,01:49.0,108997
68,11,19,18,01:47.9,107872
68,11,20,18,01:46.9,106949
68,11,21,17,01:46.7,106712
68,11,22,17,01:46.0,106022
68,11,23,17,01:45.6,105597
68,11,24,17,01:45.2,105210
68,11,25,15,01:49.1,109073
68,11,26,16,02:06.8,126820
68,11,27,15,01:45.8,105781
68,11,28,15,01:45.8,105816
68,11,29,15,01:45.1,105130
68,11,30,15,01:45.4,105440
68,11,31,15,01:47.4,107374
68,11,32,15,01:44.4,104412
68,11,33,13,01:44.0,103971
68,11,34,14,01:46.0,106045
68,11,35,14,01:44.6,104556
68,11,36,14,01:43.6,103572
68,11,37,14,01:44.8,104845
68,11,38,13,01:48.9,108938
68,11,39,16,02:07.0,127025
68,11,40,16,01:43.3,103336
68,11,41,16,01:42.0,102007
68,11,42,16,01:41.5,101521
68,11,43,16,01:41.3,101330
68,11,44,16,01:41.7,101653
68,11,45,15,01:41.3,101294
68,11,46,15,01:41.4,101382
68,11,47,15,01:41.1,101100
68,11,48,15,01:40.9,100856
68,11,49,15,01:42.2,102199
68,11,50,14,01:41.7,101702
68,11,51,14,01:42.6,102590
68,11,52,14,01:43.3,103282
68,11,53,14,01:44.5,104454
68,11,54,14,01:52.5,112483
68,11,55,14,01:58.3,118299
68,29,1,18,02:04.8,124830
68,29,2,18,01:52.9,112921
68,29,3,18,01:51.5,111536
68,29,4,18,01:50.6,110630
68,29,5,18,01:50.7,110652
68,29,6,18,01:50.2,110245
68,29,7,18,01:50.0,109961
68,29,8,18,01:49.9,109923
68,29,9,18,01:50.3,110304
68,29,10,18,01:49.9,109916
68,29,11,18,01:50.0,109997
68,29,12,18,01:50.1,110077
68,29,13,19,01:50.7,110703
68,29,14,19,01:49.7,109690
68,29,15,19,01:49.7,109743
68,29,16,19,01:49.0,109025
68,29,17,19,01:48.8,108776
68,29,18,21,01:54.3,114253
68,29,19,21,02:43.5,163475
68,29,20,21,02:31.1,151078
68,29,21,21,02:15.1,135148
68,29,22,21,01:49.9,109913
68,29,23,21,01:52.2,112177
68,29,24,21,01:51.0,110958
68,29,25,21,01:50.5,110494
68,29,26,21,01:50.6,110602
68,29,27,21,01:53.5,113546
68,29,28,21,01:52.1,112078
68,29,29,21,01:53.5,113464
68,29,30,21,01:58.5,118538
68,29,31,21,01:59.5,119529
68,29,32,21,01:49.0,108967
68,29,33,21,02:00.6,120598
68,29,34,21,02:12.3,132256
68,29,35,21,01:45.9,105921
68,29,36,21,01:51.4,111407
68,29,37,21,01:46.2,106175
68,29,38,20,01:44.8,104845
68,29,39,19,02:08.2,128180
68,29,40,19,01:44.7,104665
68,29,41,19,01:43.0,102966
68,29,42,19,01:41.8,101847
68,29,43,19,01:42.1,102087
68,29,44,19,01:42.6,102592
68,29,45,18,01:42.1,102066
68,29,46,18,01:42.3,102272
68,29,47,18,01:41.9,101861
68,29,48,18,01:42.8,102785
68,29,49,18,01:45.0,104990
68,29,50,17,01:45.0,105001
68,29,51,17,01:49.2,109206
68,29,52,17,01:54.1,114127
69,4,1,4,01:38.2,98159
69,4,2,4,01:33.8,93809
69,4,3,4,01:34.0,93979
69,4,4,4,01:34.1,94145
69,4,5,4,01:34.1,94079
69,4,6,4,01:34.0,93978
69,4,7,4,01:34.2,94181
69,4,8,4,01:34.6,94608
69,4,9,4,01:36.0,95992
69,4,10,4,01:34.2,94215
69,4,11,4,01:33.7,93659
69,4,12,4,01:34.2,94153
69,4,13,3,01:33.2,93177
69,4,14,2,01:32.7,92676
69,4,15,2,01:35.4,95443
69,4,16,3,01:54.3,114289
69,4,17,2,01:34.1,94140
69,4,18,2,01:34.5,94491
69,4,19,2,01:34.4,94427
69,4,20,2,01:34.3,94251
69,4,21,2,01:34.6,94564
69,4,22,2,01:34.3,94277
69,4,23,2,01:33.9,93946
69,4,24,2,01:33.9,93857
69,4,25,2,01:33.7,93704
69,4,26,2,01:33.6,93604
69,4,27,2,01:34.3,94332
69,4,28,2,01:34.5,94494
69,4,29,2,01:34.7,94655
69,4,30,2,01:33.8,93756
69,4,31,2,01:33.2,93176
69,4,32,2,01:33.3,93274
69,4,33,2,01:32.8,92811
69,4,34,2,01:33.4,93369
69,4,35,2,01:35.7,95673
69,4,36,2,01:53.1,113109
69,4,37,1,01:34.6,94631
69,4,38,1,01:34.1,94083
69,4,39,1,01:33.7,93725
69,4,40,1,01:33.7,93682
69,4,41,1,01:33.8,93803
69,4,42,1,01:34.3,94269
69,4,43,1,01:34.1,94112
69,4,44,1,01:34.1,94116
69,4,45,1,01:34.2,94171
69,4,46,1,01:33.8,93804
69,4,47,1,01:34.1,94051
69,4,48,1,01:34.4,94411
69,4,49,1,01:34.1,94136
69,4,50,1,01:34.4,94397
69,4,51,1,01:35.0,95015
69,4,52,1,01:34.7,94678
69,4,53,1,01:35.9,95877
69,21,1,7,01:40.4,100391
69,21,2,7,01:34.8,94827
69,21,3,7,01:35.0,94981
69,21,4,7,01:35.2,95195
69,21,5,6,01:34.0,93994
69,21,6,6,01:33.7,93677
69,21,7,6,01:33.8,93816
69,21,8,6,01:33.9,93900
69,21,9,6,01:34.2,94193
69,21,10,6,01:34.6,94594
69,21,11,6,01:34.1,94132
69,21,12,5,01:34.0,93979
69,21,13,4,01:33.6,93564
69,21,14,3,01:35.2,95235
69,21,15,9,01:54.8,114838
69,21,16,9,01:35.7,95719
